período,carga,apps,feature,método,switch,nmae,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.3262881230960048,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.316263869634912,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.31744260400868385,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.31249404442947765,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.31270012199889585,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.3005641905106729,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.29811738408138466,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.3019505714334589,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.29928798896856923,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.3301347046408092,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.3270659640449207,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.32160172585143804,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.321485225026267,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.33112661506998825,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.33105291336899073,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.32421395879694753,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.32390024424362424,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.32724942069892754,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.32675867566906136,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.31063591035794114,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.31142920882806036,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.31351824655266447,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.3131731170619471,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.30122779816757933,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.3028945494117327,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.29195051651135817,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.28995083875412825,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.3621540862178366,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.3395977264309157,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.36457253906918335,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.34752997958348447,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.3696886178573843,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.35009472329278946,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.357707005546421,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.34089772124039125,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.3482525085505901,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.33189631647807377,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.34651937554072026,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.3241229301981242,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.37997028212515255,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.35908644570756226,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.32296997324030086,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.3140873914593834,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.32577106672553086,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.32615898343153593,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.32001857061902694,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.319410616542323,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.32611706970356313,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.32658182250680023,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.3342081962702325,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.3340389731436826,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.30504248245563736,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.30452072595064594,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.2999762573935959,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.3003583580404832,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.29756592034756824,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.2959671482333025,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.2840473397059559,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.28216900022626495,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.38380733514982857,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.3626996152812364,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.3758159495345498,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.3564866452757528,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.37637693533882427,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.35844822358793,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.3711520668989906,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.3496428188929615,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.3901098901098901,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.36477796412976143,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.39137263755402185,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.37255851018082525,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.37980387216806527,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.36416984825287313,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.3655709744941469,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.3550555167928608,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB2,0.3532730350256495,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB2,0.3336387449991849,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB2,0.35528516743333227,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB2,0.3310794294149395,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB2,0.34420143129740083,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB2,0.3259689388809877,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB2,0.3538901546366765,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB2,0.3325816888230238,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB2,0.3444888003209151,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB2,0.32548447292709964,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB2,0.3100613019363628,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB2,0.2997520082600845,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB2,0.3461012445538557,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB2,0.34083718118211986,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB2,0.2893322156665383,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB2,0.2756039554184724,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.3372986273237172,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.3141475095233124,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.34056532196877976,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.3180475783061864,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.34086880430831196,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.31901073753676856,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.3391458649143958,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.3210184428017803,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.3324332677261415,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.3101298588632064,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.35404963609709267,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.33437536487590974,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.36067274064998756,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.3318075988534843,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.32980493262635596,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.3097451800684276,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.3343630155827764,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.3160324949822394,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.341593117690212,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.3222948493838127,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.34541030587117827,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.3287093752134723,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.354982040322373,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.32738487898495994,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.33380725521502996,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.31697382526208745,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.33029195307769765,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.30908091604042076,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.3254043889963837,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.31459891606742324,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.31653823929135205,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.29588217285991136,
2,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.18478681355647128,
2,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.18010109458756546,
4,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.18993564935649357,
4,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.1841812168121681,
8,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.19005496971056762,
8,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.18535625462977798,
16,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.19074217827128828,
16,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.18711758562369454,
32,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.20158283107080494,
32,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.19762885146172474,
64,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.19156180357022262,
64,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.18796620932099736,
128,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.17486477064426528,
128,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.17557381105000958,
256,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.19489796491859113,
256,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.2015307135617765,
2,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.1862250449925507,
2,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.18621814338246317,
4,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.18604407961688926,
4,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.18583959171067008,
8,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.1864430509899119,
8,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.18643045003325426,
16,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.1867893352018616,
16,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.18675705136183318,
32,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.18868940162176023,
32,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.18866523932653237,
64,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.1968768889737864,
64,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.19729838396427854,
128,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.19125279333605616,
128,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.1930189939625496,
256,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.1977528703858467,
256,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.196157229429437,
2,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.18384683356044346,
2,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.1839620246790852,
4,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.18446755563007297,
4,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.1843869881403187,
8,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.18383567873359796,
8,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.18412188291062836,
16,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.18758029147060162,
16,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.18747115203412668,
32,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.19617783082777043,
32,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.19565924855876154,
64,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.193536780098793,
64,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.19254220284805015,
128,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.17661327034906377,
128,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.17473558104547662,
256,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.189339377670681,
256,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.19098797411405619,
2,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.18409201269834757,
2,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.18402173261935842,
4,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.1831756121064846,
4,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.18281019443556223,
8,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.18141356552006277,
8,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.1813854936735829,
16,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.18444728006871994,
16,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.1842642301699429,
32,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.18976112927463493,
32,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.1899695913841983,
64,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.19853909477603887,
64,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.19901659586474013,
128,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.18441664837515057,
128,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.18480301704932853,
256,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.19542750174641835,
256,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.19491610287955127,
2,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.1832434777220053,
2,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.1768675319846541,
4,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.18217574070526185,
4,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.17613974883451855,
8,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.18312543703336115,
8,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.1765077181031436,
16,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.1796178200672583,
16,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.17673127247097287,
32,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.19173287717481824,
32,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.18355344107077207,
64,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.1794164282610781,
64,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.17799403562823396,
128,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.17049416316156457,
128,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.16549704971621793,
256,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.2124406928651122,
256,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.20384449227833315,
2,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.17302430070717537,
2,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.16886063836052717,
4,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.17157569341997095,
4,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.16731436897705662,
8,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.16653919694072658,
8,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.1637028080830803,
16,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.18173102409808423,
16,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.17504300208101875,
32,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.18158405263305874,
32,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.1774882147308835,
64,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.17292547925479254,
64,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.16909172216722168,
128,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.16923829277752483,
128,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.16822889439750877,
256,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.18271454861638725,
256,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.18551117977117065,
2,PeriodicLoad,BothApps,DispFrames,RT,SWA3,0.1831092755616636,
2,PeriodicLoad,BothApps,DispFrames,RF,SWA3,0.18310136767899413,
4,PeriodicLoad,BothApps,DispFrames,RT,SWA3,0.18076408664296423,
4,PeriodicLoad,BothApps,DispFrames,RF,SWA3,0.18082007620435722,
8,PeriodicLoad,BothApps,DispFrames,RT,SWA3,0.18839117074958417,
8,PeriodicLoad,BothApps,DispFrames,RF,SWA3,0.18845474298872977,
16,PeriodicLoad,BothApps,DispFrames,RT,SWA3,0.18888564315050152,
16,PeriodicLoad,BothApps,DispFrames,RF,SWA3,0.18891647627016486,
32,PeriodicLoad,BothApps,DispFrames,RT,SWA3,0.19579863537636472,
32,PeriodicLoad,BothApps,DispFrames,RF,SWA3,0.19644536554254552,
64,PeriodicLoad,BothApps,DispFrames,RT,SWA3,0.1885560135635939,
64,PeriodicLoad,BothApps,DispFrames,RF,SWA3,0.18864355151340947,
128,PeriodicLoad,BothApps,DispFrames,RT,SWA3,0.18786179116435192,
128,PeriodicLoad,BothApps,DispFrames,RF,SWA3,0.18857901804849175,
256,PeriodicLoad,BothApps,DispFrames,RT,SWA3,0.19287093367608474,
256,PeriodicLoad,BothApps,DispFrames,RF,SWA3,0.1904978246095281,
2,PeriodicLoad,BothApps,DispFrames,RT,SWA4,0.18439111195188965,
2,PeriodicLoad,BothApps,DispFrames,RF,SWA4,0.18437442674684526,
4,PeriodicLoad,BothApps,DispFrames,RT,SWA4,0.18668496743011162,
4,PeriodicLoad,BothApps,DispFrames,RF,SWA4,0.18648809045120665,
8,PeriodicLoad,BothApps,DispFrames,RT,SWA4,0.18414601226263447,
8,PeriodicLoad,BothApps,DispFrames,RF,SWA4,0.1837587809594346,
16,PeriodicLoad,BothApps,DispFrames,RT,SWA4,0.18985339297480242,
16,PeriodicLoad,BothApps,DispFrames,RF,SWA4,0.18977211592181148,
32,PeriodicLoad,BothApps,DispFrames,RT,SWA4,0.18720770713935006,
32,PeriodicLoad,BothApps,DispFrames,RF,SWA4,0.18772030057077446,
64,PeriodicLoad,BothApps,DispFrames,RT,SWA4,0.19141526442462645,
64,PeriodicLoad,BothApps,DispFrames,RF,SWA4,0.1918625209716453,
128,PeriodicLoad,BothApps,DispFrames,RT,SWA4,0.18336885570952324,
128,PeriodicLoad,BothApps,DispFrames,RF,SWA4,0.18452155612929785,
256,PeriodicLoad,BothApps,DispFrames,RT,SWA4,0.19870833685594852,
256,PeriodicLoad,BothApps,DispFrames,RF,SWA4,0.20054388070889734,
2,PeriodicLoad,BothApps,DispFrames,RT,SWA5,0.18523854908336604,
2,PeriodicLoad,BothApps,DispFrames,RF,SWA5,0.1796999304103918,
4,PeriodicLoad,BothApps,DispFrames,RT,SWA5,0.18837574862950798,
4,PeriodicLoad,BothApps,DispFrames,RF,SWA5,0.18421728252396075,
8,PeriodicLoad,BothApps,DispFrames,RT,SWA5,0.18892819581221915,
8,PeriodicLoad,BothApps,DispFrames,RF,SWA5,0.18392139052771886,
16,PeriodicLoad,BothApps,DispFrames,RT,SWA5,0.18922424684841505,
16,PeriodicLoad,BothApps,DispFrames,RF,SWA5,0.18378101281223386,
32,PeriodicLoad,BothApps,DispFrames,RT,SWA5,0.20261738676603455,
32,PeriodicLoad,BothApps,DispFrames,RF,SWA5,0.1961114727664199,
64,PeriodicLoad,BothApps,DispFrames,RT,SWA5,0.2059693238377933,
64,PeriodicLoad,BothApps,DispFrames,RF,SWA5,0.19492680834734713,
128,PeriodicLoad,BothApps,DispFrames,RT,SWA5,0.17994179538840385,
128,PeriodicLoad,BothApps,DispFrames,RF,SWA5,0.1732645884635475,
256,PeriodicLoad,BothApps,DispFrames,RT,SWA5,0.1970954239971157,
256,PeriodicLoad,BothApps,DispFrames,RF,SWA5,0.19469362807231022,
2,PeriodicLoad,BothApps,DispFrames,RT,SWA6,0.18328402771628316,
2,PeriodicLoad,BothApps,DispFrames,RF,SWA6,0.18319440487545038,
4,PeriodicLoad,BothApps,DispFrames,RT,SWA6,0.18638746050514401,
4,PeriodicLoad,BothApps,DispFrames,RF,SWA6,0.18612860400857215,
8,PeriodicLoad,BothApps,DispFrames,RT,SWA6,0.18642405917786847,
8,PeriodicLoad,BothApps,DispFrames,RF,SWA6,0.18629275623735492,
16,PeriodicLoad,BothApps,DispFrames,RT,SWA6,0.1910478915203737,
16,PeriodicLoad,BothApps,DispFrames,RF,SWA6,0.1914832720135278,
32,PeriodicLoad,BothApps,DispFrames,RT,SWA6,0.1889442311803634,
32,PeriodicLoad,BothApps,DispFrames,RF,SWA6,0.19023770639999174,
64,PeriodicLoad,BothApps,DispFrames,RT,SWA6,0.19142385917989652,
64,PeriodicLoad,BothApps,DispFrames,RF,SWA6,0.1905235212570916,
128,PeriodicLoad,BothApps,DispFrames,RT,SWA6,0.18161528490108775,
128,PeriodicLoad,BothApps,DispFrames,RF,SWA6,0.18122752634841946,
256,PeriodicLoad,BothApps,DispFrames,RT,SWA6,0.2024768339208591,
256,PeriodicLoad,BothApps,DispFrames,RF,SWA6,0.2021481362477637,
2,PeriodicLoad,BothApps,DispFrames,RT,SWB1,0.18080942140985148,
2,PeriodicLoad,BothApps,DispFrames,RF,SWB1,0.1771639619642106,
4,PeriodicLoad,BothApps,DispFrames,RT,SWB1,0.18178647178292742,
4,PeriodicLoad,BothApps,DispFrames,RF,SWB1,0.17889055658832367,
8,PeriodicLoad,BothApps,DispFrames,RT,SWB1,0.1826376404494382,
8,PeriodicLoad,BothApps,DispFrames,RF,SWB1,0.17944000936329588,
16,PeriodicLoad,BothApps,DispFrames,RT,SWB1,0.18778120219562675,
16,PeriodicLoad,BothApps,DispFrames,RF,SWB1,0.18287853564893966,
32,PeriodicLoad,BothApps,DispFrames,RT,SWB1,0.19376583398401295,
32,PeriodicLoad,BothApps,DispFrames,RF,SWB1,0.18974809804945916,
64,PeriodicLoad,BothApps,DispFrames,RT,SWB1,0.19050705686071157,
64,PeriodicLoad,BothApps,DispFrames,RF,SWB1,0.18740258300641804,
128,PeriodicLoad,BothApps,DispFrames,RT,SWB1,0.19269840734431834,
128,PeriodicLoad,BothApps,DispFrames,RF,SWB1,0.1839289629467222,
256,PeriodicLoad,BothApps,DispFrames,RT,SWB1,0.1851078518867766,
256,PeriodicLoad,BothApps,DispFrames,RF,SWB1,0.18060845714456775,
2,PeriodicLoad,BothApps,DispFrames,RT,SWB2,0.17389043775434496,
2,PeriodicLoad,BothApps,DispFrames,RF,SWB2,0.16994140307849498,
4,PeriodicLoad,BothApps,DispFrames,RT,SWB2,0.17538430318096493,
4,PeriodicLoad,BothApps,DispFrames,RF,SWB2,0.17169445712771772,
8,PeriodicLoad,BothApps,DispFrames,RT,SWB2,0.17813619264298425,
8,PeriodicLoad,BothApps,DispFrames,RF,SWB2,0.1744872502421553,
16,PeriodicLoad,BothApps,DispFrames,RT,SWB2,0.1790200510554075,
16,PeriodicLoad,BothApps,DispFrames,RF,SWB2,0.17329285824065016,
32,PeriodicLoad,BothApps,DispFrames,RT,SWB2,0.18481987298375765,
32,PeriodicLoad,BothApps,DispFrames,RF,SWB2,0.18073385601079078,
64,PeriodicLoad,BothApps,DispFrames,RT,SWB2,0.18456387169386607,
64,PeriodicLoad,BothApps,DispFrames,RF,SWB2,0.17911132995685614,
128,PeriodicLoad,BothApps,DispFrames,RT,SWB2,0.16078517368959663,
128,PeriodicLoad,BothApps,DispFrames,RF,SWB2,0.1548398145961487,
256,PeriodicLoad,BothApps,DispFrames,RT,SWB2,0.2280946697592722,
256,PeriodicLoad,BothApps,DispFrames,RF,SWB2,0.21179445245119013,
2,PeriodicLoad,BothApps,DispFrames,RT,SWB3,0.18602624275108876,
2,PeriodicLoad,BothApps,DispFrames,RF,SWB3,0.18164840078478608,
4,PeriodicLoad,BothApps,DispFrames,RT,SWB3,0.1896051136043934,
4,PeriodicLoad,BothApps,DispFrames,RF,SWB3,0.18568391457819886,
8,PeriodicLoad,BothApps,DispFrames,RT,SWB3,0.19121697353376854,
8,PeriodicLoad,BothApps,DispFrames,RF,SWB3,0.18617262846833046,
16,PeriodicLoad,BothApps,DispFrames,RT,SWB3,0.1979602966227954,
16,PeriodicLoad,BothApps,DispFrames,RF,SWB3,0.18959060694481147,
32,PeriodicLoad,BothApps,DispFrames,RT,SWB3,0.19893482120213035,
32,PeriodicLoad,BothApps,DispFrames,RF,SWB3,0.19283920872432156,
64,PeriodicLoad,BothApps,DispFrames,RT,SWB3,0.21244201663600557,
64,PeriodicLoad,BothApps,DispFrames,RF,SWB3,0.2062043139999022,
128,PeriodicLoad,BothApps,DispFrames,RT,SWB3,0.17757797608002565,
128,PeriodicLoad,BothApps,DispFrames,RF,SWB3,0.176766164538385,
256,PeriodicLoad,BothApps,DispFrames,RT,SWB3,0.2077777652966087,
256,PeriodicLoad,BothApps,DispFrames,RF,SWB3,0.19548754254518497,
2,PeriodicLoad,BothApps,DispFrames,RT,SWB4,0.17812882864063143,
2,PeriodicLoad,BothApps,DispFrames,RF,SWB4,0.1727871162890486,
4,PeriodicLoad,BothApps,DispFrames,RT,SWB4,0.17457834985429302,
