período,função,carga,apps,feature,método,switch,nmae,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.18164187721486283,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.1694152496329162,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.3389732743703134,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.3193167980516567,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.754863813229572,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.7138456549935148,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.2177044966236955,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.18440953038674035,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.27952905431067226,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.3097607292062287,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,1.7185501066098081,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,1.4949360341151385,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.30535436641617,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.28809359253980593,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.3281923113182412,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.3153493518716956,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.3571220930232558,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.33939216088567215,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.29525791081963365,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.27187779578676635,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.32522977579282486,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.29724831535251034,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.3737635626824698,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.36151820542491164,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.24681992161536517,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.22494945890009027,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.29571400355520444,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.2804771545197182,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.4701853215120187,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.4543158734223133,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.2060846705206765,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.1918664824188887,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.3328977348880847,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.3117008443908324,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.5098593445050138,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.5033200978082868,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.18961974598363918,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.1695329121130788,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.40489028213166145,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.3672147335423197,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.5838085964668244,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.5662122687439143,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.20768595227302683,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.17934903979176645,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.35858473824312337,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.3393633540372671,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.7412035514633344,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.6524279294091856,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.16931722989129214,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.14681691695900426,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.3694754233787691,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.35396702464546326,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,1.0645724258289704,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,1.1007344386271087,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.1284960260127284,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.13840893444133076,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,0.3359324236517219,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,0.338341996967728,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA2,1.1385767790262173,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA2,1.0877340823970039,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.3096683673042034,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.3095433101656827,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.2838822836561389,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.28381128735573996,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.3669296746179884,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.3667574278479999,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.2849995962324352,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.285390262466933,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.21581719659519702,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.2161243392882523,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.4389342358939205,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.4379458799251674,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.25224066116632743,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.25226388214427414,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.2223116344847865,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.2231528271746691,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.5518589112318265,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.5514235006136468,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.2523336048393126,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.2523411983061192,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.3207235359912639,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.321580401428448,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.6401229580422296,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.6406698110067621,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.21894037666871397,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.21891014296919295,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.3739985720550737,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.3735733185868431,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.7295537639395093,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.7295440119603922,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.2107549673481665,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.2112076404255132,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.41745773630921684,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.41608246895384365,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.8245417001623556,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.823650944709783,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.1815616271864236,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.18193768384204895,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.39767733910324843,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.3975124191385796,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.9436024391978384,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.9436264400512019,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.1780052849330782,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.17800517383864553,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.34326454746496265,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.34336102556217335,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,1.4866459009874742,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,1.494153577661431,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.3108119172954544,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.3107026772873116,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.2864522709810315,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.2867352777313619,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.3659933958755685,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.36601751272040833,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.2813194842889551,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.2815830059143365,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.2031039567084939,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.2030016894721664,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.4367969695000508,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.43686619495851536,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.2534338437606205,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.2533333904369778,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.2298680789647597,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.23054955045532027,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.5475537705982276,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.5471258312164377,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.2449068394260857,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.24487148438425388,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.32071345462821355,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.3211533223067649,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.6408686942533275,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.6406426351851807,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.22690914081831293,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.2269964322664806,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.37703978374541913,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.3774096878078941,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.7504301150956894,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.7506474234837114,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.21380707551985967,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.21401372122601292,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.40774158309755404,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.40764230989770817,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.7963276464566165,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.796881892931153,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.1835329893185779,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.1827121248307669,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.41111387664153987,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.4115181873133266,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,1.2832715907856787,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,1.2850333651096284,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.16795201010162736,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.16787312074666277,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.37973335490219856,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.3795558611144812,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,1.4866459009874742,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,1.4783418384253435,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.3120506868675812,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.29488384713044896,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.3519712651711752,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.32805351317297576,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.3623871800859973,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.3494383740583667,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.3013366646661274,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.28181483296584303,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.31612506071182495,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.29798001090616555,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.3957004060324826,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.3821044270545611,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.26641598059535804,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.24669033425522502,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.3156967181013551,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.28707471193093304,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.5363255614550011,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.5137917862128857,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.25014984821825637,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.22953782297930475,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.33588131058684545,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.3141042605268136,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.4661321989528796,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.47285989310645726,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.23981951123114423,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.22669757152581074,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.4071047042924255,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.39458566617328444,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.6158449700769449,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.5911121402108863,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.1951137153639885,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.19567536774036925,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.4197124355175063,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.3875599092671862,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.5847062480571962,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.5887265568334887,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.21416820859481978,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.19056265145368823,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.4368070953436807,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.3880620226656811,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,1.1367441860465115,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,1.1380155038759692,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.21774624586408756,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.17942818359209298,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.5301335258029591,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.45528690003608807,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,1.1396825396825396,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,1.0231878306878306,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.3101144059548814,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.3102987720477254,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.28635930900629497,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.28664489691034584,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.36267215152685506,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.3628114642502526,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.2808956204238548,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.2805272257551672,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.20626523148400408,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.20656434456167327,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.4326843943444854,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.43309236589594524,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.27004147046088317,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.26989524262024844,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.23870368539355463,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.23913758429077098,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.5270074255667527,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.5274775778968118,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.24122226901444638,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.2417382912501084,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.3200177976710357,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.31941435572286825,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.6138035545086372,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.6145152959661667,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.2346876125808057,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.23485645141782155,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.3820543575451589,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.3823865561117073,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.751779372577221,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.7523102289910895,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.22111600908357004,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.22017642307949817,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.4288482197667281,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.42982338346633936,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.7937533672032953,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.7928830437136206,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.18721397614556062,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.18736847358737171,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.4106706532527847,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.41065941034470077,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,1.0836649074341316,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,1.0841077650187605,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.15548399517855008,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.15312580462994818,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.3521746297533424,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.3517957794339224,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,1.2588203608941555,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,1.2556962025316452,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.33680026296030136,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.3199270011886104,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.361905459338728,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.34244526081753984,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.39522249822813377,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.37495083869972057,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.29729781814794715,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.2776780389776269,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.3353440999381014,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.3115990283795697,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.45566043232535103,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.4381380783829001,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.27909749787069926,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.25435175513308805,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.32872597373602064,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.3018011422231114,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.5557758097004188,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.5436633085522045,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.23653645824882283,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.22564333472877127,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.3463907536853761,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.334883036888366,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.5931155035632647,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.6029845810629393,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.23668743966745687,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.23020033687722039,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.3786494184666508,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.35111658359047393,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.7453250222617986,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.7044412288512911,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.22007292105796677,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.20447030327994586,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.4750990682231981,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.4502275891614009,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.9287169042769857,
