,random_state,load_pattern,exp_type,regression_method,trace_family,y_metric,nmae,training_time
524,10,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.034096425258132695,6.684845924377441
525,10,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.024102263271822154,70.90121364593506
526,11,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.03526367243473527,7.262754678726196
527,11,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.02473643680429961,77.46780061721802
528,12,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.03459537856778215,6.23525333404541
529,12,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.02436094298089021,68.88840341567993
530,13,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.03483444213028442,7.258177995681763
531,13,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.02419498809368168,70.32398819923401
532,14,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.03388432669598092,6.909021615982056
533,14,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.024176665035407486,71.56099891662598
534,15,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.03394572991220872,6.853729248046875
535,15,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.023875169307425993,76.25477862358093
536,16,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.034619058739188656,6.350963115692139
537,16,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.02433187256988114,67.76210474967957
538,17,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.03429982705090364,6.530255079269409
539,17,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.024470741535746868,69.57155537605286
540,0,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.037297623088097275,6.867773056030273
541,0,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.026177008006787295,73.9972071647644
542,1,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.03774758376084658,6.848327159881592
543,1,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.026475918091172623,68.77463865280151
544,2,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.037348366983781085,7.119466304779053
545,2,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.025944400842498758,72.01604080200195
546,3,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.03676170872599131,7.1594226360321045
547,3,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.02564434217463133,74.54222226142883
548,4,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.03638675949197942,7.106326103210449
549,4,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.026069435989872512,71.49006032943726
550,5,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.0368851625792844,7.0580925941467285
551,5,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.02571271218460842,80.44197154045105
552,6,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.03730466449343053,7.480590105056763
553,6,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.026099635431333323,72.27439045906067
554,7,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.03729598519257148,7.351194620132446
555,7,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.02585373752513081,82.16804480552673
556,8,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.036702394866722,7.042246580123901
557,8,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.02555640378644743,77.92373466491699
558,9,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.036651525517159805,7.150043487548828
559,9,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.025878809769130852,72.95835256576538
560,10,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.03576083553456614,7.163658380508423
561,10,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.025980623295729647,73.60956406593323
562,11,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.03721005579516855,6.938292980194092
563,11,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.026212650508972854,79.81562328338623
564,12,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.03629463955917565,6.922259569168091
565,12,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.025893389709627117,70.4306709766388
566,13,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.036802990023499016,7.33695912361145
567,13,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.02576930100541374,76.83929491043091
568,14,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.03668169707905249,7.044845104217529
569,14,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.025952521136221925,72.9527006149292
570,15,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.03554672177644839,7.607645273208618
571,15,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.024966117511798655,80.58242011070251
572,16,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.036528468976330095,7.185374021530151
573,16,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.02609179887353736,70.22966575622559
574,17,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.037114756904529714,7.646082639694214
575,17,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.02583012149147263,74.94091796875
