período,carga,apps,feature,método,switch,nmae,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA2,0.045205470580045926,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA2,0.05449764648308341,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA2,0.05175700167682686,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA3,0.03975196859650681,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA3,0.03975827460139754,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA3,0.04007852482300431,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA3,0.0400660589639456,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA3,0.038745728157577236,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA3,0.0387668244742972,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA3,0.04029250431716427,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA3,0.04025703725954492,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA3,0.040815289559876004,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA3,0.04073437757868224,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA3,0.04177712567307136,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA3,0.04173936141739108,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA3,0.04442354168445325,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA3,0.04430411824202645,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA3,0.04327433855339086,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA3,0.04327628669468823,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA4,0.040366972332181165,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA4,0.04039800782100597,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA4,0.039578089129635396,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA4,0.03956693234050435,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA4,0.0410976635061739,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA4,0.0411136351871701,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA4,0.04134964364019342,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA4,0.04139664221626667,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA4,0.046807947584207116,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA4,0.04680375220051163,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA4,0.04236229894926436,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA4,0.04240093658170984,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA4,0.04406452919857134,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA4,0.04374035861711568,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA4,0.05918648416731878,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA4,0.05966085699968961,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA5,0.028976891124976534,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA5,0.02532649220229499,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA5,0.028582366651450423,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA5,0.0244503113540225,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA5,0.029459520997156666,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA5,0.025040629953839794,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA5,0.03442366222887571,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA5,0.030684799428900098,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA5,0.03792103931585262,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA5,0.03535276494786906,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA5,0.025042103009719686,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA5,0.023238918654350203,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA5,0.024930008797817652,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA5,0.018353350208674835,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA5,0.02639679890466977,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA5,0.018876827431904768,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA6,0.039323962426211244,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA6,0.039325226427312156,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA6,0.039772774660192314,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA6,0.039777450176755706,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA6,0.03999433996885622,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA6,0.03996700390535899,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA6,0.04322811858625015,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA6,0.04302408163820243,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA6,0.04883091603736632,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA6,0.04894246496070907,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA6,0.041929864071340306,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA6,0.04197278862407281,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA6,0.042837715517530614,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA6,0.04301953879692892,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA6,0.03636461634541442,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA6,0.0362984582683041,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB1,0.02925605053495677,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB1,0.025283445560832563,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB1,0.02915496165947407,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB1,0.024967674043352147,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB1,0.03118364191184789,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB1,0.02746224451363911,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB1,0.034182267134434584,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB1,0.029888353425697692,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB1,0.03996298097762381,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB1,0.03307220843813215,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB1,0.027082546801616585,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB1,0.02528188846686068,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB1,0.027720233809804616,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB1,0.020746343053701356,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB1,0.03855635753367954,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB1,0.03143711219571722,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB2,0.0498364118177999,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB2,0.04455840134408289,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB2,0.050333875468506,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB2,0.04437096342251804,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB2,0.056388014586789846,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB2,0.047782360439469394,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB2,0.05765569975666003,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB2,0.047881514869377126,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB2,0.06036760717562242,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB2,0.053079569155856064,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB2,0.052892060628312906,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB2,0.050215586446846816,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB2,0.05432737330755845,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB2,0.044766079987921134,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB2,0.05943465054475768,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB2,0.057195644166399724,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB3,0.030014279034617702,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB3,0.025499806654904936,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB3,0.030323355491497565,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB3,0.025813172386431285,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB3,0.028877653414614114,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB3,0.024489090003389998,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB3,0.029221628752921867,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB3,0.025811767163718153,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB3,0.028113848989694188,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB3,0.024578984458433213,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB3,0.030962807343949326,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB3,0.025985661855024704,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB3,0.030394130757726765,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB3,0.02683996408524209,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB3,0.028739699688977792,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB3,0.027247392216263013,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB4,0.05299049471126135,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB4,0.046537167031503665,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB4,0.0510198844147581,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB4,0.044938220478924755,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB4,0.05414990538022754,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB4,0.047245567619829724,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB4,0.04986411499598165,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB4,0.044226083669400715,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB4,0.06335395953780404,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB4,0.055932038233089613,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB4,0.05598557969898478,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB4,0.05274091420899893,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB4,0.05357522029736392,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB4,0.04786747502718933,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB4,0.05568114657989881,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB4,0.04993083031208995,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC1,0.031096041590908695,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC1,0.027785499380544122,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC1,0.032200024573256304,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC1,0.028392952009609985,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC1,0.03524450941577144,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC1,0.029029761105140224,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC1,0.03068698418808058,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC1,0.027544287582338355,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC1,0.030344166772912583,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC1,0.028049974002487557,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC1,0.027550207284579825,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC1,0.023522547196657778,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC1,0.022970507321062077,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC1,0.021733137291924717,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC1,0.029993987759211437,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC1,0.026137184534576422,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC2,0.04206672545681634,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC2,0.04209386976766799,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC2,0.0410633477192237,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC2,0.04106560368727137,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC2,0.04048174635958451,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC2,0.04046617400308815,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC2,0.04174754890581922,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC2,0.041745293413826774,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC2,0.04173052192542255,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC2,0.04160187041735239,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC2,0.04226026503939812,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC2,0.04233059971547859,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC2,0.03973306336883936,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC2,0.03980911233316387,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC2,0.0428829670892386,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC2,0.04324576977833946,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC3,0.041292095711687904,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC3,0.041313667069260686,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC3,0.04241338430559571,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC3,0.04242232408235335,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC3,0.04342234916021567,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC3,0.043377432351154536,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC3,0.04233693204753145,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC3,0.042386813203282414,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC3,0.0455529076538941,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC3,0.045460857372351664,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC3,0.04265861065887139,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC3,0.042604080553420395,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC3,0.04625864476815887,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC3,0.046346097287585535,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC3,0.04783008345857334,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC3,0.047867635978183144,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC4,0.040931734671084366,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC4,0.04102643595830378,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC4,0.043303420059004886,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC4,0.043259156331037,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC4,0.042764144529142116,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC4,0.04286402252486247,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC4,0.04308787159941602,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC4,0.04318177225548961,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC4,0.04231982714037983,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC4,0.0420471477842487,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC4,0.042371310339918006,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC4,0.04232754567136673,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC4,0.04221751984559309,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC4,0.042030312247419536,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC4,0.04288837483501602,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC4,0.04145458760493869,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA1,0.03642695343272649,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA1,0.030183112161644814,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA1,0.030860991053298086,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA1,0.026608539547670913,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA1,0.030797298009750205,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA1,0.02634306542745717,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA1,0.03136023926971088,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA1,0.027818307220746533,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA1,0.03853457705471194,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA1,0.03564650766324267,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA1,0.03318037071856448,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA1,0.028178054808136066,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA1,0.027523529016580242,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA1,0.023570797382095453,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA1,0.03310722682657268,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA1,0.026215562162604022,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA2,0.05486918635108574,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA2,0.04799486802625088,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA2,0.05506573674217627,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA2,0.04808204182232805,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA2,0.05863170210317998,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA2,0.050718416204510064,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA2,0.05998653348601443,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA2,0.05095213059295295,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA2,0.062449488387392206,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA2,0.052782398908496994,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA2,0.04783836777767256,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA2,0.047465944293427015,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA2,0.06452174784774661,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA2,0.05675528357386179,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA2,0.06276801738614378,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA2,0.05840439933338382,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA3,0.04132591992895992,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA3,0.04127939015395842,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA3,0.0426322029908103,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA3,0.042598842870189585,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA3,0.041239953460697615,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA3,0.041258658158826206,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA3,0.04316969681089216,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA3,0.043248209366030084,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA3,0.04678748117011875,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA3,0.046650393465403166,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA3,0.0417098228962823,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA3,0.04169201115372951,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA3,0.047360824936496855,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA3,0.04737090334627648,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA3,0.03814636959722797,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA3,0.03799197451859369,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA4,0.041053409353492006,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA4,0.041073289671256084,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA4,0.042635724803699974,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA4,0.0426273956810679,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA4,0.04170177286131452,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA4,0.041720175978105054,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA4,0.04177060109674099,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA4,0.041704301077251385,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA4,0.04657051942495064,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA4,0.04665057708340804,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA4,0.04640890059187444,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA4,0.046445943098450466,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA4,0.04699499863183444,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA4,0.04679775346728898,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA4,0.05204761276829921,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA4,0.05116845255750929,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA5,0.032389011631245565,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA5,0.02858891633579142,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA5,0.03150850310038703,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA5,0.02747029435237685,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA5,0.031826980038622735,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA5,0.027309415581164665,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA5,0.032821267987536075,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA5,0.028939475578419943,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA5,0.028237244316220038,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA5,0.02643654279593509,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA5,0.030123604731211905,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA5,0.02597790786334639,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA5,0.02944676219961678,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA5,0.022133852864855582,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA5,0.028085687008787455,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA5,0.028884800985688,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA6,0.04203564254863536,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA6,0.04204915707709635,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA6,0.04049326083744378,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA6,0.0404818111037347,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA6,0.04103687350778938,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA6,0.04107012457850643,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA6,0.04041942548645179,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA6,0.040423787709980834,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA6,0.04102256109399438,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA6,0.040993367273346515,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA6,0.04296476694440638,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA6,0.043241662748984486,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA6,0.05906094170933759,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA6,0.05924366679658095,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA6,0.04207378414993653,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA6,0.04196737989374563,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWB1,0.03137804661643257,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWB1,0.0270712655876162,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWB1,0.030965943289381223,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWB1,0.02677353110961152,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWB1,0.03512362764637463,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWB1,0.02971897375858651,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWB1,0.03159070474592592,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWB1,0.028512197440996756,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWB1,0.0375318777940019,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWB1,0.03326376347309556,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWB1,0.025372514364923545,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWB1,0.023202426684353548,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWB1,0.02802616169534806,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWB1,0.021552974051565,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWB1,0.029300232526259077,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWB1,0.028236496170065708,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWB2,0.05532397646566246,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWB2,0.0479282641928134,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWB2,0.05145607920098988,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWB2,0.045946556234629274,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWB2,0.054605609333509594,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWB2,0.0487132381389525,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWB2,0.05690600205818538,
