período,função,carga,apps,feature,método,nmae,
16,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,1.4119574765601193,
16,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,1.2706215377996093,
16,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,0.5880320999826016,
16,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,0.7199169892613427,
32,média,PeriodicLoad,BothApps,noAudioPlayed,RT,0.3735928730997657,
32,média,PeriodicLoad,BothApps,noAudioPlayed,RF,0.407855405678454,
32,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,2.42403060261603,
32,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,1.339693090699689,
32,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,0.9999206025544323,
32,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,0.9999573238730074,
64,média,PeriodicLoad,BothApps,noAudioPlayed,RT,0.42498640187539205,
64,média,PeriodicLoad,BothApps,noAudioPlayed,RF,0.4102320883670053,
64,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,1.453694321875397,
64,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,1.2648505868182283,
64,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,1.0,
64,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,1.0,
128,média,PeriodicLoad,BothApps,noAudioPlayed,RT,0.4068144085434123,
128,média,PeriodicLoad,BothApps,noAudioPlayed,RF,0.40921671043939,
128,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,0.5054824442639227,
128,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,0.7410843938983663,
128,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,1.0,
128,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,1.0,
256,média,PeriodicLoad,BothApps,noAudioPlayed,RT,0.43811526241151594,
256,média,PeriodicLoad,BothApps,noAudioPlayed,RF,0.43116452179948267,
256,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,1.5467096843964598,
256,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,2.0305885798741916,
256,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,1.0,
256,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,1.0,
