# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
ST-F-01;1;2024-09-26 10:42:28 UTC;4;6.86;0.00;1.96;0.00;0.00;0.00;0.00;0.00;0.00;91.18
ST-F-01;1;2024-09-26 10:42:28 UTC;5;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;95.00
ST-F-01;1;2024-09-26 10:42:28 UTC;6;0.99;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;98.02
ST-F-01;1;2024-09-26 10:42:28 UTC;7;0.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.01
ST-F-01;1;2024-09-26 10:42:28 UTC;8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:28 UTC;9;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:28 UTC;10;3.03;0.00;1.01;0.00;0.00;1.01;1.01;0.00;0.00;93.94
ST-F-01;1;2024-09-26 10:42:28 UTC;11;3.85;0.00;1.92;0.00;0.00;0.00;0.96;0.00;0.00;93.27
ST-F-01;1;2024-09-26 10:42:29 UTC;-1;2.15;0.00;0.50;0.17;0.00;0.17;0.00;0.00;0.00;97.02
ST-F-01;1;2024-09-26 10:42:29 UTC;0;1.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98.02
ST-F-01;1;2024-09-26 10:42:29 UTC;1;2.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.98
ST-F-01;1;2024-09-26 10:42:29 UTC;2;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:29 UTC;3;1.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98.02
ST-F-01;1;2024-09-26 10:42:29 UTC;4;7.84;0.00;0.98;1.96;0.00;0.00;0.00;0.00;0.00;89.22
ST-F-01;1;2024-09-26 10:42:29 UTC;5;4.81;0.00;1.92;0.00;0.00;0.96;0.00;0.00;0.00;92.31
ST-F-01;1;2024-09-26 10:42:29 UTC;6;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:29 UTC;7;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:29 UTC;8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:29 UTC;9;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:29 UTC;10;2.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00
ST-F-01;1;2024-09-26 10:42:29 UTC;11;1.98;0.00;1.98;0.00;0.00;0.00;0.00;0.00;0.00;96.04
ST-F-01;1;2024-09-26 10:42:30 UTC;-1;1.74;0.00;0.50;0.25;0.00;0.25;0.17;0.00;0.00;97.10
ST-F-01;1;2024-09-26 10:42:30 UTC;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:30 UTC;1;0.99;0.00;0.00;0.00;0.00;0.99;0.99;0.00;0.00;97.03
ST-F-01;1;2024-09-26 10:42:30 UTC;2;0.00;0.00;0.99;0.00;0.00;0.99;0.00;0.00;0.00;98.02
ST-F-01;1;2024-09-26 10:42:30 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:30 UTC;4;6.86;0.00;0.98;0.00;0.00;0.00;0.00;0.00;0.00;92.16
ST-F-01;1;2024-09-26 10:42:30 UTC;5;6.86;0.00;0.98;0.00;0.00;0.00;0.00;0.00;0.00;92.16
ST-F-01;1;2024-09-26 10:42:30 UTC;6;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:30 UTC;7;0.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.01
ST-F-01;1;2024-09-26 10:42:30 UTC;8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:30 UTC;9;1.96;0.00;0.98;0.00;0.00;0.00;0.00;0.00;0.00;97.06
ST-F-01;1;2024-09-26 10:42:30 UTC;10;1.98;0.00;0.00;0.00;0.00;0.99;0.99;0.00;0.00;96.04
ST-F-01;1;2024-09-26 10:42:30 UTC;11;1.00;0.00;1.00;3.00;0.00;0.00;0.00;0.00;0.00;95.00
ST-F-01;1;2024-09-26 10:42:31 UTC;-1;1.83;0.00;0.42;0.17;0.00;0.00;0.00;0.00;0.00;97.59
ST-F-01;1;2024-09-26 10:42:31 UTC;0;0.99;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;98.02
ST-F-01;1;2024-09-26 10:42:31 UTC;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:31 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:31 UTC;3;1.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98.02
ST-F-01;1;2024-09-26 10:42:31 UTC;4;6.93;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;92.08
ST-F-01;1;2024-09-26 10:42:31 UTC;5;7.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;92.16
ST-F-01;1;2024-09-26 10:42:31 UTC;6;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:31 UTC;7;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:31 UTC;8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:31 UTC;9;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:31 UTC;10;2.97;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;96.04
ST-F-01;1;2024-09-26 10:42:31 UTC;11;1.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00;0.00;95.00
ST-F-01;1;2024-09-26 10:42:32 UTC;-1;2.09;0.00;0.33;1.17;0.00;0.17;0.08;0.00;0.00;96.16
ST-F-01;1;2024-09-26 10:42:32 UTC;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:32 UTC;1;2.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00
ST-F-01;1;2024-09-26 10:42:32 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:32 UTC;3;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00
ST-F-01;1;2024-09-26 10:42:32 UTC;4;9.62;0.00;0.96;0.00;0.00;0.00;0.00;0.00;0.00;89.42
ST-F-01;1;2024-09-26 10:42:32 UTC;5;6.86;0.00;0.98;0.00;0.00;0.00;0.00;0.00;0.00;92.16
ST-F-01;1;2024-09-26 10:42:32 UTC;6;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:32 UTC;7;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:32 UTC;8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:32 UTC;9;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:32 UTC;10;1.03;0.00;0.00;0.00;0.00;1.03;1.03;0.00;0.00;96.91
ST-F-01;1;2024-09-26 10:42:32 UTC;11;1.01;0.00;0.00;14.14;0.00;1.01;0.00;0.00;0.00;83.84
ST-F-01;1;2024-09-26 10:42:33 UTC;-1;1.82;0.00;0.50;0.25;0.00;0.08;0.17;0.00;0.00;97.18
ST-F-01;1;2024-09-26 10:42:33 UTC;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:33 UTC;1;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;98.00
ST-F-01;1;2024-09-26 10:42:33 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:33 UTC;3;2.94;0.00;0.98;0.00;0.00;0.00;0.00;0.00;0.00;96.08
ST-F-01;1;2024-09-26 10:42:33 UTC;4;7.77;0.00;0.97;0.00;0.00;0.00;0.97;0.00;0.00;90.29
ST-F-01;1;2024-09-26 10:42:33 UTC;5;3.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;96.04
ST-F-01;1;2024-09-26 10:42:33 UTC;6;0.99;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;98.02
ST-F-01;1;2024-09-26 10:42:33 UTC;7;0.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.01
ST-F-01;1;2024-09-26 10:42:33 UTC;8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:33 UTC;9;0.00;0.00;0.00;0.00;0.00;1.01;0.00;0.00;0.00;98.99
ST-F-01;1;2024-09-26 10:42:33 UTC;10;3.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;95.00
ST-F-01;1;2024-09-26 10:42:33 UTC;11;0.99;0.00;0.99;2.97;0.00;0.00;0.00;0.00;0.00;95.05
ST-F-01;1;2024-09-26 10:42:34 UTC;-1;2.08;0.00;0.25;0.17;0.00;0.08;0.00;0.00;0.00;97.42
ST-F-01;1;2024-09-26 10:42:34 UTC;0;0.00;0.00;0.00;0.00;0.00;1.01;0.00;0.00;0.00;98.99
ST-F-01;1;2024-09-26 10:42:34 UTC;1;0.99;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;98.02
ST-F-01;1;2024-09-26 10:42:34 UTC;2;0.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.01
ST-F-01;1;2024-09-26 10:42:34 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:34 UTC;4;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90.00
ST-F-01;1;2024-09-26 10:42:34 UTC;5;5.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;94.12
ST-F-01;1;2024-09-26 10:42:34 UTC;6;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:34 UTC;7;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:34 UTC;8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:34 UTC;9;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:34 UTC;10;4.95;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;94.06
ST-F-01;1;2024-09-26 10:42:34 UTC;11;1.01;0.00;0.00;2.02;0.00;0.00;0.00;0.00;0.00;96.97
ST-F-01;1;2024-09-26 10:42:35 UTC;-1;1.58;0.00;0.58;0.17;0.00;0.25;0.17;0.00;0.00;97.26
ST-F-01;1;2024-09-26 10:42:35 UTC;0;0.00;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;99.01
ST-F-01;1;2024-09-26 10:42:35 UTC;1;0.00;0.00;2.91;0.00;0.00;0.97;0.97;0.00;0.00;95.15
ST-F-01;1;2024-09-26 10:42:35 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:35 UTC;3;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:35 UTC;4;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89.00
ST-F-01;1;2024-09-26 10:42:35 UTC;5;2.91;0.00;0.97;0.00;0.00;0.00;0.00;0.00;0.00;96.12
ST-F-01;1;2024-09-26 10:42:35 UTC;6;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:35 UTC;7;0.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.01
ST-F-01;1;2024-09-26 10:42:35 UTC;8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:35 UTC;9;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:35 UTC;10;3.00;0.00;1.00;0.00;0.00;1.00;1.00;0.00;0.00;94.00
ST-F-01;1;2024-09-26 10:42:35 UTC;11;0.00;0.00;1.01;2.02;0.00;0.00;0.00;0.00;0.00;96.97
ST-F-01;1;2024-09-26 10:42:36 UTC;-1;1.91;0.00;0.50;0.17;0.00;0.25;0.17;0.00;0.00;97.00
ST-F-01;1;2024-09-26 10:42:36 UTC;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:36 UTC;1;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:36 UTC;2;0.99;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;98.02
ST-F-01;1;2024-09-26 10:42:36 UTC;3;0.99;0.00;0.00;0.00;0.00;0.00;0.99;0.00;0.00;98.02
ST-F-01;1;2024-09-26 10:42:36 UTC;4;5.88;0.00;0.98;0.00;0.00;0.00;0.00;0.00;0.00;93.14
ST-F-01;1;2024-09-26 10:42:36 UTC;5;6.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93.94
ST-F-01;1;2024-09-26 10:42:36 UTC;6;1.98;0.00;0.00;0.00;0.00;0.99;0.00;0.00;0.00;97.03
ST-F-01;1;2024-09-26 10:42:36 UTC;7;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:36 UTC;8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:36 UTC;9;0.00;0.00;0.00;0.00;0.00;1.01;0.00;0.00;0.00;98.99
ST-F-01;1;2024-09-26 10:42:36 UTC;10;4.08;0.00;1.02;0.00;0.00;1.02;1.02;0.00;0.00;92.86
ST-F-01;1;2024-09-26 10:42:36 UTC;11;1.98;0.00;2.97;1.98;0.00;0.00;0.00;0.00;0.00;93.07
ST-F-01;1;2024-09-26 10:42:37 UTC;-1;2.07;0.00;0.50;0.25;0.00;0.08;0.08;0.00;0.00;97.02
ST-F-01;1;2024-09-26 10:42:37 UTC;0;0.99;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;98.02
ST-F-01;1;2024-09-26 10:42:37 UTC;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:37 UTC;2;1.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98.02
ST-F-01;1;2024-09-26 10:42:37 UTC;3;0.00;0.00;1.01;0.00;0.00;0.00;0.00;0.00;0.00;98.99
ST-F-01;1;2024-09-26 10:42:37 UTC;4;6.73;0.00;0.00;0.00;0.00;0.96;0.00;0.00;0.00;92.31
ST-F-01;1;2024-09-26 10:42:37 UTC;5;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93.00
ST-F-01;1;2024-09-26 10:42:37 UTC;6;1.96;0.00;0.98;0.00;0.00;0.00;0.00;0.00;0.00;97.06
ST-F-01;1;2024-09-26 10:42:37 UTC;7;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:37 UTC;8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:37 UTC;9;0.99;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;98.02
ST-F-01;1;2024-09-26 10:42:37 UTC;10;4.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;94.00
ST-F-01;1;2024-09-26 10:42:37 UTC;11;0.99;0.00;0.99;2.97;0.00;0.00;0.00;0.00;0.00;95.05
ST-F-01;1;2024-09-26 10:42:38 UTC;-1;2.16;0.00;0.42;0.17;0.00;0.00;0.08;0.00;0.00;97.17
ST-F-01;1;2024-09-26 10:42:38 UTC;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:38 UTC;1;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;98.00
ST-F-01;1;2024-09-26 10:42:38 UTC;2;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:38 UTC;3;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:38 UTC;4;5.88;0.00;0.98;0.00;0.00;0.00;0.00;0.00;0.00;93.14
ST-F-01;1;2024-09-26 10:42:38 UTC;5;5.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;93.00
ST-F-01;1;2024-09-26 10:42:38 UTC;6;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:38 UTC;7;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:38 UTC;8;0.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.01
ST-F-01;1;2024-09-26 10:42:38 UTC;9;1.98;0.00;0.00;0.00;0.00;0.00;0.99;0.00;0.00;97.03
ST-F-01;1;2024-09-26 10:42:38 UTC;10;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;95.00
ST-F-01;1;2024-09-26 10:42:38 UTC;11;2.94;0.00;0.98;1.96;0.00;0.00;0.00;0.00;0.00;94.12
ST-F-01;1;2024-09-26 10:42:39 UTC;-1;2.47;0.00;1.15;0.16;0.00;0.16;0.16;0.00;0.00;95.88
ST-F-01;1;2024-09-26 10:42:39 UTC;0;0.00;0.00;0.98;0.00;0.00;0.00;0.98;0.00;0.00;98.04
ST-F-01;1;2024-09-26 10:42:39 UTC;1;1.96;0.00;2.94;0.00;0.00;0.00;0.98;0.00;0.00;94.12
ST-F-01;1;2024-09-26 10:42:39 UTC;2;0.00;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;99.01
ST-F-01;1;2024-09-26 10:42:39 UTC;3;2.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;96.00
ST-F-01;1;2024-09-26 10:42:39 UTC;4;8.82;0.00;3.92;0.00;0.00;0.00;0.00;0.00;0.00;87.25
ST-F-01;1;2024-09-26 10:42:39 UTC;5;7.84;0.00;0.98;0.00;0.00;0.00;0.00;0.00;0.00;91.18
ST-F-01;1;2024-09-26 10:42:39 UTC;6;1.96;0.00;0.98;0.00;0.00;0.00;0.00;0.00;0.00;97.06
ST-F-01;1;2024-09-26 10:42:39 UTC;7;0.98;0.00;0.00;0.00;0.00;0.98;0.00;0.00;0.00;98.04
ST-F-01;1;2024-09-26 10:42:39 UTC;8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:39 UTC;9;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;98.00
ST-F-01;1;2024-09-26 10:42:39 UTC;10;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;95.00
ST-F-01;1;2024-09-26 10:42:39 UTC;11;0.00;0.00;1.00;2.00;0.00;0.00;0.00;0.00;0.00;97.00
ST-F-01;1;2024-09-26 10:42:40 UTC;-1;2.41;0.00;0.91;0.17;0.00;0.25;0.08;0.00;0.00;96.18
ST-F-01;1;2024-09-26 10:42:40 UTC;0;1.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98.99
ST-F-01;1;2024-09-26 10:42:40 UTC;1;1.96;0.00;0.00;0.00;0.00;0.98;0.00;0.00;0.00;97.06
ST-F-01;1;2024-09-26 10:42:40 UTC;2;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:40 UTC;3;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98.98
ST-F-01;1;2024-09-26 10:42:40 UTC;4;7.92;0.00;1.98;0.00;0.00;0.00;0.00;0.00;0.00;90.10
ST-F-01;1;2024-09-26 10:42:40 UTC;5;9.62;0.00;1.92;0.00;0.00;0.00;0.00;0.00;0.00;88.46
ST-F-01;1;2024-09-26 10:42:40 UTC;6;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:40 UTC;7;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;98.00
ST-F-01;1;2024-09-26 10:42:40 UTC;8;0.00;0.00;1.01;0.00;0.00;0.00;0.00;0.00;0.00;98.99
ST-F-01;1;2024-09-26 10:42:40 UTC;9;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:40 UTC;10;3.03;0.00;1.01;0.00;0.00;1.01;1.01;0.00;0.00;93.94
ST-F-01;1;2024-09-26 10:42:40 UTC;11;1.96;0.00;1.96;1.96;0.00;0.98;0.00;0.00;0.00;93.14
ST-F-01;1;2024-09-26 10:42:41 UTC;-1;1.42;0.00;0.42;0.25;0.00;0.08;0.08;0.00;0.00;97.75
ST-F-01;1;2024-09-26 10:42:41 UTC;0;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:41 UTC;1;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:41 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:41 UTC;3;0.99;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;98.02
ST-F-01;1;2024-09-26 10:42:41 UTC;4;3.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;96.94
ST-F-01;1;2024-09-26 10:42:41 UTC;5;7.77;0.00;0.97;0.00;0.00;0.97;0.00;0.00;0.00;90.29
ST-F-01;1;2024-09-26 10:42:41 UTC;6;0.00;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;99.01
ST-F-01;1;2024-09-26 10:42:41 UTC;7;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:41 UTC;8;0.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.01
ST-F-01;1;2024-09-26 10:42:41 UTC;9;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:41 UTC;10;4.08;0.00;0.00;0.00;0.00;0.00;1.02;0.00;0.00;94.90
ST-F-01;1;2024-09-26 10:42:41 UTC;11;0.00;0.00;0.00;3.03;0.00;0.00;0.00;0.00;0.00;96.97
ST-F-01;1;2024-09-26 10:42:42 UTC;-1;1.91;0.00;0.50;0.17;0.00;0.08;0.00;0.00;0.00;97.35
ST-F-01;1;2024-09-26 10:42:42 UTC;0;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;98.00
ST-F-01;1;2024-09-26 10:42:42 UTC;1;1.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98.02
ST-F-01;1;2024-09-26 10:42:42 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:42 UTC;3;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:42 UTC;4;4.90;0.00;1.96;0.00;0.00;0.00;0.00;0.00;0.00;93.14
ST-F-01;1;2024-09-26 10:42:42 UTC;5;6.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;93.00
ST-F-01;1;2024-09-26 10:42:42 UTC;6;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:42 UTC;7;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:42 UTC;8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:42 UTC;9;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:42 UTC;10;3.96;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;95.05
ST-F-01;1;2024-09-26 10:42:42 UTC;11;1.96;0.00;1.96;0.98;0.00;0.00;0.00;0.00;0.00;95.10
ST-F-01;1;2024-09-26 10:42:43 UTC;-1;1.82;0.00;0.50;0.25;0.00;0.17;0.00;0.00;0.00;97.26
ST-F-01;1;2024-09-26 10:42:43 UTC;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:43 UTC;1;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;98.00
ST-F-01;1;2024-09-26 10:42:43 UTC;2;1.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98.02
ST-F-01;1;2024-09-26 10:42:43 UTC;3;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;98.00
ST-F-01;1;2024-09-26 10:42:43 UTC;4;6.80;0.00;0.97;0.97;0.00;0.00;0.00;0.00;0.00;91.26
ST-F-01;1;2024-09-26 10:42:43 UTC;5;5.94;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;93.07
ST-F-01;1;2024-09-26 10:42:43 UTC;6;0.98;0.00;0.98;0.00;0.00;0.00;0.00;0.00;0.00;98.04
ST-F-01;1;2024-09-26 10:42:43 UTC;7;1.98;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;97.03
ST-F-01;1;2024-09-26 10:42:43 UTC;8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
ST-F-01;1;2024-09-26 10:42:43 UTC;9;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
ST-F-01;1;2024-09-26 10:42:43 UTC;10;2.02;0.00;0.00;0.00;0.00;1.01;0.00;0.00;0.00;96.97
ST-F-01;1;2024-09-26 10:42:43 UTC;11;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;98.00
ST-F-01;1;2024-09-26 10:42:44 UTC;-1;1.75;0.08;0.50;0.17;0.00;0.00;0.17;0.00;0.00;97.34
